"","timestamp","value","cluster"
"102474",2019-04-06 17:34:15,7242,"3"
"96680",2019-04-02 11:31:47,7165,"4"
"70541",2019-03-15 03:51:14,624,"2"
"83523",2019-03-22 11:04:49,7607,"1"
"72108",2019-03-15 21:05:49,7078,"4"
"98738",2019-04-02 21:52:12,7012,"3"
"68337",2019-03-13 13:26:59,7841,"5"
"65711",2019-03-11 01:50:10,7506,"4"
"92529",2019-03-30 04:25:31,7032,"3"
"87585",2019-03-25 14:55:05,5034,"4"
"97035",2019-04-02 15:21:26,660,"6"
"100892",2019-04-05 05:51:18,7262,"1"
"99904",2019-04-04 04:02:31,7149,"4"
"76812",2019-03-19 15:44:56,430,"2"
"66016",2019-03-11 09:51:57,7586,"7"
"98972",2019-04-03 04:25:38,6980,"3"
"73451",2019-03-17 00:42:10,680,"2"
"78936",2019-03-20 15:24:37,397,"4"
"88890",2019-03-26 21:18:28,7344,"1"
"91344",2019-03-29 02:43:36,6756,"4"
"87514",2019-03-25 14:23:41,2351,"2"
"87763",2019-03-25 19:27:41,6736,"1"
"76200",2019-03-19 05:10:59,536,"2"
"77874",2019-03-20 12:49:15,385,"4"
"84642",2019-03-23 13:42:17,7349,"1"
"69416",2019-03-14 12:50:41,7786,"5"
"80565",2019-03-20 20:11:26,385,"6"
"68720",2019-03-13 20:49:19,7478,"7"
"65988",2019-03-11 09:16:24,7375,"4"
"92118",2019-03-29 19:02:07,7084,"3"
"83722",2019-03-22 15:46:37,7409,"4"
"100085",2019-04-04 08:23:24,7396,"3"
"84126",2019-03-23 00:30:33,7328,"5"
"67040",2019-03-12 11:28:16,7480,"5"
"78655",2019-03-20 14:42:37,408,"6"
"85493",2019-03-24 05:18:51,7462,"1"
"69120",2019-03-14 05:23:02,7282,"5"
"64623",2019-03-10 02:46:37,7350,"4"
"77443",2019-03-20 11:27:38,451,"6"
"85889",2019-03-24 14:21:11,7301,"1"
"82471",2019-03-21 16:55:52,6883,"4"
"83225",2019-03-22 05:09:51,7336,"4"
"84739",2019-03-23 15:56:51,7455,"4"
"94315",2019-03-31 09:50:18,6581,"4"
"89625",2019-03-27 10:40:28,7304,"4"
"72852",2019-03-16 15:28:10,7668,"5"
"78527",2019-03-20 14:19:36,385,"6"
"93399",2019-03-30 22:09:04,1622,"3"
"100762",2019-04-05 02:05:39,7258,"1"
"98213",2019-04-02 17:01:36,653,"2"
"76232",2019-03-19 05:16:23,451,"5"
"96074",2019-04-01 22:16:51,6763,"1"
"80352",2019-03-20 19:34:25,385,"2"
"86985",2019-03-25 13:24:52,1627,"4"
"62659",2019-03-08 04:34:03,7525,"7"
"94991",2019-04-01 00:49:52,7229,"3"
"76967",2019-03-19 16:04:17,385,"2"
"73425",2019-03-17 00:39:15,714,"4"
"84982",2019-03-23 19:07:41,6556,"1"
"93677",2019-03-31 01:49:07,674,"6"
"89929",2019-03-27 18:07:39,7051,"7"
"81377",2019-03-21 00:53:46,385,"2"
"96664",2019-04-02 11:03:34,7319,"1"
"70704",2019-03-15 04:03:34,624,"2"
"74773",2019-03-18 04:26:23,7367,"1"
"97697",2019-04-02 16:16:39,660,"6"
"89496",2019-03-27 07:53:50,7018,"7"
"84385",2019-03-23 07:24:12,7810,"4"
"66888",2019-03-12 07:56:45,7506,"5"
"102862",2019-04-07 01:52:15,7414,"3"
"74778",2019-03-18 04:36:27,7269,"5"
"92701",2019-03-30 08:16:31,6797,"3"
"82339",2019-03-21 15:12:15,6522,"5"
"66476",2019-03-11 22:15:44,7595,"5"
"69778",2019-03-14 23:30:34,7209,"4"
"98513",2019-04-02 17:55:21,6336,"3"
"95257",2019-04-01 06:08:13,7121,"4"
"76326",2019-03-19 05:27:39,518,"2"
"89642",2019-03-27 11:18:13,7369,"1"
"92835",2019-03-30 10:46:38,7356,"4"
"81519",2019-03-21 01:13:38,461,"2"
"101266",2019-04-05 14:19:54,7550,"1"
"78863",2019-03-20 15:12:25,397,"2"
"77584",2019-03-20 11:50:26,397,"4"
"87198",2019-03-25 13:46:12,601,"4"
"68795",2019-03-13 22:41:24,7866,"7"
"71017",2019-03-15 04:30:50,667,"6"
"98116",2019-04-02 16:52:43,674,"3"
"67459",2019-03-12 21:32:45,7157,"7"
"86890",2019-03-25 13:02:24,5754,"3"
"90942",2019-03-28 18:09:21,7414,"4"
"68923",2019-03-14 01:34:50,7115,"5"
"90911",2019-03-28 17:35:16,6520,"3"
"83002",2019-03-22 01:46:08,6852,"4"
"97042",2019-04-02 15:21:58,667,"6"
"66107",2019-03-11 12:38:31,7810,"7"
"88615",2019-03-26 15:22:59,6476,"3"
"87376",2019-03-25 14:02:44,653,"2"
"64372",2019-03-09 21:20:49,7682,"7"
"73625",2019-03-17 01:31:03,3890,"6"
"67959",2019-03-13 07:09:06,7278,"4"
"78689",2019-03-20 14:47:37,397,"6"
"65655",2019-03-11 00:12:04,7761,"7"
"86577",2019-03-25 06:55:18,7205,"3"
"68301",2019-03-13 13:07:19,7531,"5"
"86077",2019-03-24 18:02:30,7351,"3"
"62207",2019-03-07 17:10:05,7646,"5"
"95914",2019-04-01 18:57:40,7264,"3"
"92993",2019-03-30 14:42:21,6837,"4"
"76782",2019-03-19 15:42:09,397,"2"
"91242",2019-03-29 00:51:19,6779,"1"
"83578",2019-03-22 12:22:46,7604,"4"
"87064",2019-03-25 13:34:40,561,"6"
"86379",2019-03-25 01:48:02,7680,"7"
"63869",2019-03-09 08:46:05,7588,"5"
"99738",2019-04-03 23:34:04,7196,"3"
"78443",2019-03-20 14:07:28,385,"2"
"81868",2019-03-21 06:41:35,4581,"1"
"100952",2019-04-05 06:56:48,6687,"3"
"71743",2019-03-15 13:08:58,7361,"5"
"78730",2019-03-20 14:52:41,385,"6"
"99643",2019-04-03 20:06:36,7297,"1"
"84745",2019-03-23 16:05:51,7300,"5"
"69472",2019-03-14 13:55:53,7224,"5"
"91882",2019-03-29 13:51:55,6583,"3"
"102866",2019-04-07 01:53:43,7096,"3"
"65481",2019-03-10 20:14:33,7304,"5"
"80676",2019-03-20 20:38:38,481,"6"
"102287",2019-04-06 13:14:48,7716,"1"
"86630",2019-03-25 07:56:19,6938,"5"
"81438",2019-03-21 01:01:26,397,"2"
"88446",2019-03-26 12:37:49,7198,"1"
"62816",2019-03-08 08:23:19,7656,"5"
"74726",2019-03-18 02:47:25,7493,"3"
"74603",2019-03-17 22:53:46,7485,"4"
"91613",2019-03-29 08:41:22,7001,"3"
"64466",2019-03-09 23:24:34,7279,"5"
"89395",2019-03-27 05:48:48,6357,"3"
"99809",2019-04-04 01:26:29,7078,"4"
"78473",2019-03-20 14:11:52,385,"2"
"84179",2019-03-23 01:57:11,7678,"1"
"101925",2019-04-06 04:44:47,7307,"3"
"76575",2019-03-19 15:15:44,397,"2"
"74229",2019-03-17 12:32:33,7260,"7"
"95761",2019-04-01 16:11:05,7057,"3"
"100003",2019-04-04 06:11:57,7364,"4"
"65554",2019-03-10 21:36:54,7471,"5"
"96613",2019-04-02 09:07:41,6736,"3"
"80230",2019-03-20 18:50:12,385,"2"
"83488",2019-03-22 10:26:12,7406,"1"
"95868",2019-04-01 18:12:12,6921,"3"
"65645",2019-03-10 23:57:08,7615,"5"
"62355",2019-03-07 20:36:24,6812,"4"
"75070",2019-03-18 09:51:36,2851,"6"
"78951",2019-03-20 15:26:46,385,"4"
"92038",2019-03-29 18:00:35,6988,"1"
"63495",2019-03-08 23:55:45,7043,"5"
"69160",2019-03-14 06:03:14,7200,"4"
"96087",2019-04-01 22:22:39,6952,"3"
"63224",2019-03-08 18:07:07,7521,"5"
"81039",2019-03-20 23:57:25,385,"6"
"70067",2019-03-15 03:12:57,674,"4"
"84875",2019-03-23 17:09:48,6909,"1"
"97941",2019-04-02 16:39:12,653,"6"
"76931",2019-03-19 15:57:33,397,"5"
"99340",2019-04-03 11:44:05,7664,"1"
"86519",2019-03-25 05:42:25,7408,"5"
"72693",2019-03-16 10:01:17,7050,"5"
"91912",2019-03-29 14:33:27,6744,"3"
"72727",2019-03-16 11:12:34,7668,"5"
"100534",2019-04-04 19:31:29,7518,"3"
"65008",2019-03-10 11:27:05,7472,"5"
"91329",2019-03-29 02:27:01,6584,"3"
"74594",2019-03-17 22:15:46,7565,"5"
"84903",2019-03-23 17:36:57,7249,"4"
"77239",2019-03-20 07:17:10,272,"2"
"83307",2019-03-22 06:33:53,7726,"1"
"78431",2019-03-20 14:06:04,397,"2"
"103290",2019-04-07 13:03:25,6688,"1"
"83354",2019-03-22 07:56:34,7561,"5"
"92930",2019-03-30 13:33:00,6772,"3"
"98368",2019-04-02 17:14:44,674,"6"
"74449",2019-03-17 17:57:46,7564,"7"
"82736",2019-03-21 21:19:45,7568,"4"
"78355",2019-03-20 13:55:41,408,"2"
"85350",2019-03-24 02:34:13,7312,"1"
"100204",2019-04-04 10:41:05,6866,"3"
"82061",2019-03-21 10:42:55,5450,"5"
"64645",2019-03-10 03:09:14,7685,"5"
"68236",2019-03-13 11:48:34,7309,"4"
"89043",2019-03-26 23:48:43,6358,"3"
"64618",2019-03-10 02:41:41,7419,"5"
"95140",2019-04-01 03:33:35,6696,"3"
"87734",2019-03-25 18:42:40,6428,"4"
"64747",2019-03-10 05:21:36,7891,"5"
"66398",2019-03-11 19:27:57,6966,"4"
"72571",2019-03-16 07:15:22,7546,"4"
"77461",2019-03-20 11:29:14,451,"6"
"88148",2019-03-26 05:34:47,7469,"1"
"87826",2019-03-25 21:18:27,7404,"4"
"91334",2019-03-29 02:39:44,6519,"4"
"73449",2019-03-17 00:41:54,667,"2"
"93955",2019-03-31 03:58:09,4720,"1"
"103218",2019-04-07 11:26:07,7467,"1"
"93083",2019-03-30 17:08:51,7076,"4"
"73125",2019-03-16 23:26:25,701,"2"
"91938",2019-03-29 15:12:48,7246,"1"
"98613",2019-04-02 19:33:42,6954,"4"
"103304",2019-04-07 13:11:46,6318,"4"
"81434",2019-03-21 01:01:06,385,"2"
"74908",2019-03-18 07:24:34,7376,"7"
"81752",2019-03-21 05:31:18,5715,"4"
"75983",2019-03-18 17:27:21,385,"2"
"98256",2019-04-02 17:05:16,653,"3"
"64988",2019-03-10 10:59:25,7409,"7"
"95861",2019-04-01 18:03:28,7176,"3"
"73880",2019-03-17 04:11:18,4678,"5"
"64216",2019-03-09 17:24:45,7745,"7"
"67046",2019-03-12 11:33:24,7600,"4"
"100218",2019-04-04 11:01:09,6713,"3"
"64998",2019-03-10 11:17:13,7350,"5"
"101037",2019-04-05 08:41:53,6826,"3"
"62653",2019-03-08 04:28:08,7548,"5"
"92330",2019-03-29 23:24:31,7132,"3"
"102305",2019-04-06 13:59:57,7193,"4"
"81247",2019-03-21 00:32:46,385,"2"
"98541",2019-04-02 18:31:13,7106,"1"
"97291",2019-04-02 15:42:38,638,"6"
"70264",2019-03-15 03:29:14,609,"5"
"96949",2019-04-02 15:09:30,2073,"3"
"101018",2019-04-05 08:04:33,7293,"1"
"63681",2019-03-09 04:22:41,7539,"5"
"70946",2019-03-15 04:22:26,638,"6"
"68734",2019-03-13 21:06:22,7343,"7"
"69832",2019-03-15 00:18:18,7442,"4"
"78078",2019-03-20 13:20:03,397,"6"
"90741",2019-03-28 13:50:29,7295,"1"
"97865",2019-04-02 16:31:32,720,"6"
"83656",2019-03-22 14:24:52,7330,"7"
"81965",2019-03-21 08:51:41,5041,"4"
"82325",2019-03-21 14:57:27,6093,"4"
"69696",2019-03-14 21:21:52,7712,"4"
"98285",2019-04-02 17:07:52,674,"6"
"101463",2019-04-05 18:40:50,7725,"1"
"99376",2019-04-03 12:56:30,7609,"4"
"75839",2019-03-18 17:04:09,385,"2"
"68834",2019-03-13 23:40:28,7544,"7"
"90373",2019-03-28 05:50:34,7092,"3"
"94132",2019-03-31 06:40:52,5569,"4"
"77385",2019-03-20 08:46:15,373,"2"
"66288",2019-03-11 16:56:19,7494,"7"
"102288",2019-04-06 13:16:24,7639,"3"
"74069",2019-03-17 08:15:53,6955,"5"
"85917",2019-03-24 14:59:28,7390,"4"
"80354",2019-03-20 19:34:33,385,"2"
"66339",2019-03-11 18:17:33,7532,"7"
"97056",2019-04-02 15:23:06,674,"6"
"102421",2019-04-06 16:30:19,7100,"1"
"93145",2019-03-30 18:26:57,6875,"4"
"91976",2019-03-29 16:25:37,7423,"4"
"77561",2019-03-20 11:44:39,397,"2"
"69820",2019-03-14 23:59:59,7465,"7"
"100530",2019-04-04 19:30:25,7141,"3"
"88892",2019-03-26 21:27:29,7345,"5"
"92300",2019-03-29 22:53:50,7035,"4"
"69312",2019-03-14 09:51:22,6613,"5"
"74579",2019-03-17 22:02:53,7170,"4"
"86995",2019-03-25 13:26:56,1491,"6"
"102243",2019-04-06 12:17:31,7071,"1"
"83175",2019-03-22 04:30:35,7512,"5"
"67310",2019-03-12 18:13:58,7271,"5"
"94290",2019-03-31 09:16:09,6948,"3"
"77738",2019-03-20 12:32:07,385,"2"
"85395",2019-03-24 03:21:09,6691,"1"
"74796",2019-03-18 05:09:32,7269,"4"
"98375",2019-04-02 17:15:20,674,"6"
"65060",2019-03-10 12:10:14,7364,"7"
"89473",2019-03-27 07:28:38,7140,"3"
"97579",2019-04-02 16:05:59,660,"6"
"75934",2019-03-18 17:21:40,385,"5"
"98632",2019-04-02 19:47:03,7067,"1"
"75090",2019-03-18 09:55:16,2032,"2"
"77066",2019-03-19 18:46:58,441,"4"
"74036",2019-03-17 07:29:32,7279,"7"
"71037",2019-03-15 04:32:58,645,"2"
"70504",2019-03-15 03:48:14,653,"4"
"91062",2019-03-28 20:43:43,6820,"1"
"86061",2019-03-24 17:45:46,6909,"4"
"74154",2019-03-17 10:52:04,7316,"4"
"97710",2019-04-02 16:17:35,667,"6"
"84656",2019-03-23 14:00:05,7183,"7"
"75766",2019-03-18 16:34:04,385,"2"
"72219",2019-03-15 22:59:35,7286,"7"
"83491",2019-03-22 10:30:52,7324,"4"
"89862",2019-03-27 16:49:30,6861,"4"
"65818",2019-03-11 04:39:36,7509,"5"
"75432",2019-03-18 11:27:46,544,"6"
"72285",2019-03-16 00:22:25,7219,"7"
"86269",2019-03-24 22:52:19,7205,"3"
"78426",2019-03-20 14:05:40,408,"2"
"71566",2019-03-15 09:27:23,6753,"7"
"67298",2019-03-12 18:05:18,7295,"4"
"86002",2019-03-24 17:10:26,7261,"3"
"92547",2019-03-30 04:48:42,6741,"4"
"91403",2019-03-29 04:13:10,7113,"4"
"68002",2019-03-13 07:56:39,7215,"5"
"87161",2019-03-25 13:42:28,593,"6"
"95394",2019-04-01 08:12:18,6675,"1"
"78452",2019-03-20 14:09:28,397,"2"
"67681",2019-03-13 02:02:29,7652,"7"
"99343",2019-04-03 11:46:16,7587,"3"
"94073",2019-03-31 05:37:03,5040,"4"
"92299",2019-03-29 22:52:59,7128,"4"
"64032",2019-03-09 12:44:52,7553,"5"
"94882",2019-03-31 22:57:46,6678,"3"
"96341",2019-04-02 03:36:00,6997,"4"
"75674",2019-03-18 12:10:14,408,"2"
"85105",2019-03-23 21:44:56,7296,"1"
"88093",2019-03-26 04:17:06,6857,"4"
"71003",2019-03-15 04:29:35,653,"2"
"79760",2019-03-20 17:29:35,451,"4"
"88678",2019-03-26 17:03:41,6909,"1"
"75510",2019-03-18 11:51:30,491,"2"
"72249",2019-03-15 23:25:15,7300,"7"
"65074",2019-03-10 12:17:57,7480,"4"
"87395",2019-03-25 14:04:16,653,"6"
"84493",2019-03-23 10:07:30,7265,"7"
"99728",2019-04-03 23:10:55,7172,"3"
"92647",2019-03-30 07:08:03,7095,"4"
"63099",2019-03-08 15:20:54,7394,"5"
"70341",2019-03-15 03:35:29,667,"6"
"81155",2019-03-21 00:19:33,385,"4"
"71304",2019-03-15 05:38:44,694,"4"
"67996",2019-03-13 07:51:14,7336,"7"
"66068",2019-03-11 11:04:02,7933,"4"
"77504",2019-03-20 11:37:54,419,"6"
"74904",2019-03-18 07:20:50,7688,"7"
"94926",2019-03-31 23:27:55,7022,"3"
"64976",2019-03-10 10:37:20,7404,"5"
"80684",2019-03-20 20:39:11,500,"6"
"70023",2019-03-15 03:05:05,1724,"4"
"69084",2019-03-14 04:53:25,7265,"7"
"102909",2019-04-07 03:18:36,7779,"3"
"98407",2019-04-02 17:17:44,3742,"2"
"88369",2019-03-26 10:47:59,7309,"7"
"62723",2019-03-08 06:01:49,7291,"5"
"80026",2019-03-20 18:13:04,408,"6"
"74760",2019-03-18 04:17:35,7566,"7"
"96854",2019-04-02 14:49:50,6453,"3"
"71647",2019-03-15 11:15:36,7022,"5"
"72702",2019-03-16 10:33:26,7076,"4"
"74486",2019-03-17 19:10:19,7445,"4"
"77566",2019-03-20 11:46:23,385,"6"
"95010",2019-04-01 01:04:32,6888,"1"
"77145",2019-03-19 21:25:09,347,"2"
"85535",2019-03-24 06:37:20,6979,"1"
"70040",2019-03-15 03:07:33,441,"2"
"86896",2019-03-25 13:03:40,5476,"1"
"80225",2019-03-20 18:49:40,441,"2"
"99923",2019-04-04 04:28:52,7089,"1"
"100101",2019-04-04 08:36:47,7379,"4"
"89100",2019-03-27 00:28:35,7003,"5"
"72650",2019-03-16 09:12:48,7277,"5"
"79066",2019-03-20 15:41:46,397,"6"
"69898",2019-03-15 02:02:32,7852,"7"
"97853",2019-04-02 16:30:15,660,"6"
"91766",2019-03-29 11:37:20,7207,"7"
"64240",2019-03-09 18:14:17,7464,"5"
"71534",2019-03-15 08:56:03,6038,"4"
"74539",2019-03-17 20:51:05,6969,"4"
"83166",2019-03-22 04:27:59,7298,"4"
"92128",2019-03-29 19:19:59,6889,"4"
"66080",2019-03-11 11:54:51,7730,"5"
"68402",2019-03-13 14:50:53,7640,"4"
"84087",2019-03-22 23:49:24,7443,"3"
"79326",2019-03-20 16:10:35,408,"2"
"99640",2019-04-03 20:01:00,7196,"1"
"62498",2019-03-08 00:22:08,7459,"5"
"86731",2019-03-25 09:52:25,7372,"3"
"70162",2019-03-15 03:21:06,609,"2"
"77913",2019-03-20 12:56:27,397,"4"
"101997",2019-04-06 06:38:37,7101,"1"
"95018",2019-04-01 01:09:32,6742,"4"
"75466",2019-03-18 11:35:45,553,"2"
"79930",2019-03-20 17:57:28,408,"4"
"71418",2019-03-15 08:10:58,2253,"4"
"73383",2019-03-17 00:30:26,667,"4"
"98789",2019-04-02 23:08:53,7200,"1"
"67296",2019-03-12 18:03:58,7140,"5"
"82974",2019-03-22 01:30:28,7189,"3"
"72728",2019-03-16 11:16:34,7576,"4"
"101556",2019-04-05 21:04:08,7407,"3"
"92432",2019-03-30 02:35:34,7097,"4"
"94276",2019-03-31 08:58:13,6554,"4"
"69015",2019-03-14 03:42:48,7433,"5"
"79594",2019-03-20 16:52:51,385,"6"
"79467",2019-03-20 16:33:38,397,"4"
"65438",2019-03-10 19:10:32,7710,"7"
"90339",2019-03-28 04:59:05,7083,"3"
"89297",2019-03-27 03:59:26,7032,"4"
"76256",2019-03-19 05:18:31,441,"2"
"101573",2019-04-05 21:37:33,7376,"1"
"94467",2019-03-31 12:59:33,7089,"4"
"67555",2019-03-12 23:26:11,7627,"5"
"82688",2019-03-21 20:39:24,7237,"3"
"83736",2019-03-22 16:00:05,7824,"4"
"90390",2019-03-28 06:16:03,6874,"4"
"102386",2019-04-06 15:53:46,7091,"3"
"80775",2019-03-20 20:49:34,385,"2"
"70853",2019-03-15 04:14:54,653,"4"
"102128",2019-04-06 09:22:32,7149,"1"
"85782",2019-03-24 11:30:37,7318,"5"
"72884",2019-03-16 16:56:20,7285,"4"
"80683",2019-03-20 20:39:06,509,"6"
"95426",2019-04-01 09:00:07,6820,"1"
"65579",2019-03-10 22:07:35,7440,"5"
"69914",2019-03-15 02:22:41,7558,"4"
"77463",2019-03-20 11:29:26,408,"6"
"79855",2019-03-20 17:44:23,397,"4"
"97847",2019-04-02 16:29:52,660,"3"
"65522",2019-03-10 21:17:10,7003,"7"
"67200",2019-03-12 15:54:52,7432,"4"
"98846",2019-04-03 00:29:02,7083,"3"
"98625",2019-04-02 19:39:34,7174,"4"
"70478",2019-03-15 03:46:18,631,"2"
"86449",2019-03-25 03:40:51,7271,"1"
"85455",2019-03-24 04:41:46,6314,"4"
"72502",2019-03-16 05:00:16,6987,"4"
"84871",2019-03-23 17:06:56,6593,"4"
"81032",2019-03-20 23:56:01,419,"2"
"63154",2019-03-08 16:24:38,8040,"7"
"85852",2019-03-24 13:25:26,7028,"3"
"68374",2019-03-13 14:25:16,7786,"5"
"98870",2019-04-03 01:09:23,7533,"3"
"62681",2019-03-08 05:09:12,7457,"5"
"92784",2019-03-30 09:42:37,6780,"3"
"98133",2019-04-02 16:54:15,645,"6"
"86846",2019-03-25 12:36:39,7419,"7"
"95544",2019-04-01 11:45:25,6977,"4"
"100808",2019-04-05 03:06:36,7278,"4"
"77707",2019-03-20 12:25:50,397,"2"
"77852",2019-03-20 12:46:35,419,"4"
"86663",2019-03-25 08:33:23,6704,"1"
"71766",2019-03-15 14:03:15,7677,"5"
"71461",2019-03-15 08:24:18,4258,"4"
"98774",2019-04-02 22:43:21,7419,"3"
"64417",2019-03-09 22:37:21,7318,"5"
"70448",2019-03-15 03:44:06,624,"6"
"93780",2019-03-31 03:34:00,1159,"3"
"75984",2019-03-18 17:27:29,347,"5"
"73060",2019-03-16 20:14:58,631,"4"
"89908",2019-03-27 17:48:23,6650,"1"
"71971",2019-03-15 18:37:19,7702,"5"
"89558",2019-03-27 09:17:23,7186,"3"
"67027",2019-03-12 11:16:52,7575,"5"
"79139",2019-03-20 15:47:34,408,"6"
"85026",2019-03-23 20:17:54,7345,"1"
"77291",2019-03-20 08:08:31,373,"2"
"98990",2019-04-03 04:48:10,6837,"1"
"64028",2019-03-09 12:34:48,7546,"5"
"79781",2019-03-20 17:31:07,451,"6"
"91866",2019-03-29 13:32:38,7075,"1"
"96782",2019-04-02 13:34:17,6641,"4"
"98488",2019-04-02 17:39:13,5202,"4"
"69095",2019-03-14 04:57:37,7263,"5"
"78620",2019-03-20 14:38:13,385,"6"
"95862",2019-04-01 18:03:35,7253,"1"
"92459",2019-03-30 03:13:50,7075,"4"
"90209",2019-03-28 01:21:38,6926,"4"
"93878",2019-03-31 03:41:52,1175,"6"
"66193",2019-03-11 14:26:37,7541,"7"
"91233",2019-03-29 00:36:11,7009,"3"
"63209",2019-03-08 17:34:47,7615,"5"
"100182",2019-04-04 10:25:21,6839,"3"
"67239",2019-03-12 16:43:41,7516,"5"
"80278",2019-03-20 19:02:32,419,"6"
"90221",2019-03-28 01:40:26,7075,"1"
"84311",2019-03-23 05:51:58,7192,"4"
"86145",2019-03-24 19:36:48,7608,"4"
"92500",2019-03-30 03:51:59,6927,"4"
"74282",2019-03-17 13:33:06,7502,"5"
"74231",2019-03-17 12:34:09,7274,"4"
"87589",2019-03-25 14:59:57,5256,"3"
"91993",2019-03-29 17:01:06,6983,"4"
"84158",2019-03-23 01:32:07,7165,"4"
"92598",2019-03-30 05:33:44,7432,"4"
"97540",2019-04-02 16:02:39,667,"6"
"74978",2019-03-18 09:09:19,6649,"7"
"71165",2019-03-15 05:00:51,667,"2"
"87499",2019-03-25 14:18:36,2335,"3"
"63518",2019-03-09 00:21:41,7337,"7"
"68023",2019-03-13 08:19:43,7159,"4"
"73998",2019-03-17 06:44:56,6785,"4"
"85283",2019-03-24 01:06:55,7592,"4"
"100915",2019-04-05 06:32:07,6855,"3"
"95920",2019-04-01 19:01:16,6904,"4"
"80251",2019-03-20 18:56:28,397,"2"
"96375",2019-04-02 04:10:40,6953,"1"
"76944",2019-03-19 15:59:21,385,"2"
"75815",2019-03-18 16:58:28,373,"4"
"64676",2019-03-10 03:53:58,7298,"7"
"95298",2019-04-01 06:59:41,7011,"3"
"69512",2019-03-14 14:41:23,7134,"5"
"102012",2019-04-06 06:53:50,7416,"3"
"94644",2019-03-31 17:17:33,7024,"4"
"89121",2019-03-27 00:46:04,6799,"4"
"91974",2019-03-29 16:25:17,7224,"4"
"85321",2019-03-24 01:56:28,7571,"4"
"65155",2019-03-10 13:53:15,7649,"5"
"102196",2019-04-06 10:54:18,6899,"3"
"90835",2019-03-28 16:01:31,6892,"5"
"72976",2019-03-16 18:45:01,4205,"5"
"99229",2019-04-03 09:35:55,7069,"3"
"82193",2019-03-21 13:06:53,5622,"5"
"73641",2019-03-17 01:38:47,4055,"4"
"98657",2019-04-02 20:03:31,7045,"3"
"92366",2019-03-30 00:23:12,6464,"4"
"80157",2019-03-20 18:33:29,430,"2"
"84865",2019-03-23 17:03:52,6609,"1"
"68699",2019-03-13 20:26:05,7530,"5"
"68948",2019-03-14 02:03:59,7612,"4"
"100110",2019-04-04 08:44:44,7303,"3"
"99618",2019-04-03 19:33:56,6961,"4"
"98325",2019-04-02 17:10:56,593,"2"
"78980",2019-03-20 15:32:26,385,"5"
"89552",2019-03-27 09:13:27,6996,"1"
"82219",2019-03-21 13:40:13,5798,"4"
"72797",2019-03-16 13:55:09,7106,"4"
"90550",2019-03-28 09:44:09,6930,"3"
"81893",2019-03-21 07:02:28,4801,"4"
"84427",2019-03-23 08:32:24,7496,"4"
"72254",2019-03-15 23:34:20,7217,"4"
"68477",2019-03-13 16:12:45,7518,"4"
"79377",2019-03-20 16:17:58,408,"6"
"64164",2019-03-09 16:06:32,7824,"7"
"66175",2019-03-11 14:19:29,7084,"4"
"96303",2019-04-02 02:54:55,7096,"3"
"77972",2019-03-20 13:05:40,408,"2"
"101921",2019-04-06 04:28:36,7308,"1"
"95901",2019-04-01 18:51:12,7010,"4"
"100156",2019-04-04 09:31:25,7289,"4"
"82510",2019-03-21 17:33:41,6741,"5"
"78128",2019-03-20 13:26:44,408,"2"
"69680",2019-03-14 20:34:23,6933,"7"
"85262",2019-03-24 00:44:07,7195,"3"
"79376",2019-03-20 16:17:42,385,"2"
"102037",2019-04-06 07:27:26,7103,"1"
"70345",2019-03-15 03:35:54,609,"2"
"79493",2019-03-20 16:37:14,385,"4"
"93074",2019-03-30 16:47:39,7024,"1"
"67206",2019-03-12 16:00:44,7455,"5"
"76738",2019-03-19 15:38:24,385,"6"
"72054",2019-03-15 20:07:17,7002,"7"
"64220",2019-03-09 17:25:37,7348,"4"
"97153",2019-04-02 15:31:19,653,"6"
"95424",2019-04-01 08:59:47,6645,"7"
"70411",2019-03-15 03:41:14,631,"2"
"91615",2019-03-29 08:42:14,7202,"1"
"87881",2019-03-25 22:37:08,7242,"4"
"70400",2019-03-15 03:40:22,638,"2"
"92017",2019-03-29 17:34:34,7116,"1"
"94642",2019-03-31 17:16:37,7061,"4"
"71515",2019-03-15 08:38:15,5397,"5"
"98525",2019-04-02 18:06:29,7102,"3"
"99981",2019-04-04 05:38:17,7089,"4"
"93136",2019-03-30 18:07:20,7128,"4"
"91220",2019-03-29 00:21:54,7136,"4"
"102262",2019-04-06 12:36:39,7592,"3"
"81297",2019-03-21 00:39:42,408,"2"
"69111",2019-03-14 05:13:33,7404,"7"
"77050",2019-03-19 18:45:22,397,"6"
"63484",2019-03-08 23:51:08,7365,"7"
"101525",2019-04-05 20:12:41,7297,"3"
"95397",2019-04-01 08:15:34,6893,"4"
"80132",2019-03-20 18:28:36,385,"2"
"89710",2019-03-27 12:24:42,7099,"1"
"82320",2019-03-21 14:51:54,6038,"4"
"84700",2019-03-23 15:12:14,6975,"4"
"102221",2019-04-06 11:35:34,6883,"3"
"64766",2019-03-10 05:49:00,7558,"5"
"82064",2019-03-21 10:47:19,5391,"3"
"81311",2019-03-21 00:41:34,397,"2"
"72451",2019-03-16 04:15:27,7093,"7"
"67211",2019-03-12 16:05:56,7549,"4"
"86173",2019-03-24 20:38:17,7442,"3"
"84963",2019-03-23 18:53:50,6803,"4"
"82042",2019-03-21 10:26:11,5111,"4"
"90449",2019-03-28 07:15:31,7045,"4"
